326,Саюшкин Игорь Алексиевич,211,11х,5,Саюшкин_ИА,URd131YD
327,Потешных Тамара Николаевна,468,11в,3,Потешных_ТН,0soPbTJA
328,Незлина Жанна Василевна,426,8б,5,Незлина_ЖВ,uiJCrpwt
329,Федичева Вероника Кирилловна,37,7х,4,Федичева_ВК,YyIZUNBf
330,Пустынкин Вадим Антонович,388,10в,5,Пустынкин_ВА,m6Z0SaY2
331,Аринакова Ирина Михайловна,150,8в,5,Аринакова_ИМ,nEWDdtBu
332,Обиралкова Мария Егоровна,294,11т,5,Обиралкова_МЕ,uWWuOwOL
333,Аристарова Валентина Максимовна,443,11г,2,Аристарова_ВМ,IlT2WjP8
334,Яуров Герасим Юрьевич,38,9а,5,Яуров_ГЮ,BqG3GifA
335,Духонькин Вячеслав Фёдорович,2,9в,4,Духонькин_ВФ,XOCIBk49
336,Гвасков Евгений Михаилович,402,9в,5,Гвасков_ЕМ,Dq5FvjNx
337,Жабынина Галина Николаевна,185,7х,5,Жабынина_ГН,9FuV5amE
338,Шерюкова Виолетта Романовна,440,9б,4,Шерюкова_ВР,AJ0WHe1q
339,Колокатов Пётр Евгеньевич,484,10в,3,Колокатов_ПЕ,3xb0K9J0
340,Шайдуков Андрей Михаилович,317,9и,4,Шайдуков_АМ,Gxe9Zhhu
341,Смирнягина Дарья Игоревна,425,10в,4,Смирнягина_ДИ,7yYlNGm7
342,Штырева Ева Олеговна,258,11и,2,Штырева_ЕО,MJneyzhT
343,Ашукин Вячеслав Михаилович,191,10т,4,Ашукин_ВМ,0DQd9vB3
344,Рубченкова Галина Алексеевна,190,9в,3,Рубченкова_ГА,1Wff8k0J
345,Зархин Иван Алексиевич,478,11и,5,Зархин_ИА,HY2d8wsy
346,Адиотов Дмитрий Павлович,156,7б,3,Адиотов_ДП,E1RC2OFu
347,Тищенкова Раиса Валерьевна,79,7д,3,Тищенкова_РВ,i7YX32bA
348,Лозеев Илья Петрович,205,10д,2,Лозеев_ИП,reJdEyRv
349,Кобяшов Герасим Михаилович,305,11т,2,Кобяшов_ГМ,QAwhhaV9
350,Ронова Клавдия Валерьевна,107,7и,4,Ронова_КВ,m5QwogpJ
351,Стрижнов Алексей Евгеньевич,385,11г,3,Стрижнов_АЕ,pglPfwey
352,Волынский Алексей Виталиевич,362,11т,5,Волынский_АВ,XThJYU3q
353,Машонский Василий Данилович,23,9д,5,Машонский_ВД,XiPCI7Rw
354,Буриева Зинаида Аркадьевна,104,11д,4,Буриева_ЗА,rg2ixAg4
355,Борщина Алёна Ивановна,377,11а,5,Борщина_АИ,WYyC8Q93
356,Белчков Олег Иванович,275,10а,4,Белчков_ОИ,fdB6OCVo
357,Остропиков Альберт Данилович,157,8г,2,Остропиков_АД,aWGqvuQP
358,Оргонова Любовь Максимовна,264,7б,4,Оргонова_ЛМ,ciNEORhf
359,Мальков Юрий Евгеньевич,228,7г,3,Мальков_ЮЕ,XfQXw3DB
360,Свльхова Наталья Вадимовна,160,9т,5,Свльхова_НВ,h9LG0jiq
361,Мякушков Герасим Леонидович,102,10т,3,Мякушков_ГЛ,8ZlywGwG
362,Межуев Георгий Юриевич,355,8г,4,Межуев_ГЮ,n1Pm5rsk
363,Чериншев Александр Сергеевич,439,8а,2,Чериншев_АС,nPMGJVqo
364,Муниров Алексей Андреевич,117,11г,3,Муниров_АА,izUA4DEl
365,Климухин Руслан Романович,269,10в,3,Климухин_РР,dk7fhTxN
366,Дембская Екатерина Никитична,64,11б,4,Дембская_ЕН,kVQ9tGcN
367,Тюнеев Яков Фёдорович,417,10т,2,Тюнеев_ЯФ,VOmk5PtI
368,Трушитин Антон Данилович,168,9х,3,Трушитин_АД,6VyVIkM9
369,Балакишиев Роман Алексиевич,143,11х,5,Балакишиев_РА,R9rqxTpX
370,Немтюрева Валерия Аркадьевна,12,10г,4,Немтюрева_ВА,Ztsb4ahv
371,Складанова Клавдия Аркадьевна,257,9а,3,Складанова_КА,lj4Y0P6H
372,Заходина Полина Леонидовна,93,10д,4,Заходина_ПЛ,Uvge90bG
373,Муринов Анатолий Борисович,171,11б,5,Муринов_АБ,4dB9VUck
374,Гришалова Любовь Евгеньевна,301,8т,3,Гришалова_ЛЕ,hA8oFV29
375,Ситчихин Станислав Георгиевич,247,8т,5,Ситчихин_СГ,v733ajy2
376,Просяных Георгий Василиевич,366,9в,2,Просяных_ГВ,XgLsRdm0
377,Дзабиев Григорий Георгиевич,259,11д,5,Дзабиев_ГГ,9j6T4Fvp
378,Рыбаулин Григорий Алексеевич,140,11а,5,Рыбаулин_ГА,ZNwlGZkp
379,Тупиева Екатерина Ивановна,400,7д,2,Тупиева_ЕИ,8N2if471
380,Куверчева Алена Ивановна,170,10д,3,Куверчева_АИ,YBtChcSc
381,Цаблинова Виктория Богдановна,342,9г,4,Цаблинова_ВБ,LT1JMivM
382,Синенков Григорий Леонидович,230,9в,5,Синенков_ГЛ,6hzogj0t
383,Лизункин Артур Олегович,4,11в,5,Лизункин_АО,N2T3FDM6
384,Славущева Александра Эдуардовна,81,8а,5,Славущева_АЭ,W7qeHm9h
385,Шахвердов Дмитрий Антонович,132,11б,2,Шахвердов_ДА,YO4icYjO
386,Рапацкая Ольга Ивановна,223,10г,3,Рапацкая_ОИ,XKb4BHhM
387,Сторокожев Виталий Аркадиевич,159,9б,2,Сторокожев_ВА,KRSsQbYJ
388,Половодов Кирилл Николаевич,18,8т,5,Половодов_КН,t54fAstQ
389,Халтанова Алена Дмитриевна,49,8б,3,Халтанова_АД,I3TkYpNJ
390,Заложнев Роман Фёдорович,448,8в,4,Заложнев_РФ,8b4qLhbX
391,Рыжих Кристина Аркадьевна,213,7а,4,Рыжих_КА,5n3aMMQp
392,Буров Руслан Игоревич,405,11и,5,Буров_РИ,uRQhk8bN
393,Гачков Виталий Евгеньевич,277,9т,4,Гачков_ВЕ,yPUJvnms
394,Кадилов Геннадий Борисович,225,10в,3,Кадилов_ГБ,spLCJnqy
395,Гликина Алёна Эдуардовна,454,9б,3,Гликина_АЭ,0WEhqLm0
396,Ичкинина Любовь Андреевна,299,8г,5,Ичкинина_ЛА,KVqSJy50
397,Мозшорина Кира Дмитриевна,65,8б,3,Мозшорина_КД,ITjBFOYW
398,Брижеватов Константин Борисович,152,11т,2,Брижеватов_КБ,jWD2E7i0
399,Бучеров Тарас Викторович,429,10д,4,Бучеров_ТВ,jNz2Dtoc
400,Мисютина Валерия Эдуардовна,368,9г,2,Мисютина_ВЭ,qSYqDobq
401,Льянов Федор Вадимович,328,8а,4,Льянов_ФВ,DGC5AzU1
402,Щуркин Георгий Яковлевич,180,8в,4,Щуркин_ГЯ,5WoUeZVr
403,Акулин Федор Адамович,241,10г,4,Акулин_ФА,i5fubkGf
404,Волженкова Екатерина Ивановна,233,9д,4,Волженкова_ЕИ,nkL964tk
405,Махометова София Викторовна,424,8и,3,Махометова_СВ,J91uIOtz
406,Зызлов Геннадий Антонович,274,7в,3,Зызлов_ГА,0d4438cx
407,Девляшова Кира Олеговна,51,11д,5,Девляшова_КО,QDECZTTs
408,Яковкина Алена Никитична,320,9т,5,Яковкина_АН,3NAlRAmy
409,Бузулев Вадим Николаевич,331,10д,3,Бузулев_ВН,hRfJv2Ye
410,Ганельский Юрий Юриевич,474,9д,3,Ганельский_ЮЮ,3Ac7XPq3
411,Шкапрова Ева Ивановна,371,7б,5,Шкапрова_ЕИ,PWnxKsN9
412,Чичирин Владимир Георгиевич,11,10а,4,Чичирин_ВГ,y6FG0mAz
413,Шилова Надежда Викторовна,124,9б,2,Шилова_НВ,imhYXQfC
414,Коваев Руслан Михаилович,487,9т,3,Коваев_РМ,4w6YjcIB
415,Саверина Надежда Андреевна,407,11б,4,Саверина_НА,mLhjbVoT
416,Тишанкин Олег Адамович,334,9д,3,Тишанкин_ОА,lGU3Av0v
417,Широпаев Валерий Сергеевич,406,9б,2,Широпаев_ВС,bE4PmUk9
418,Щепанин Олег Адамович,226,7а,3,Щепанин_ОА,291wssFq
419,Оплетин Владислав Аркадиевич,361,10х,4,Оплетин_ВА,Zmc6Sprd
420,Оденова Карина Андреевна,409,8и,4,Оденова_КА,oQ0YEpX7
421,Семагин Альберт Андреевич,456,10х,4,Семагин_АА,VVskzR6F
422,Черданцева Анастасия Олеговна,128,8х,3,Черданцева_АО,TLHhK7DZ
423,Лонцова Елизавета Эдуардовна,224,7х,3,Лонцова_ЕЭ,4oHS8s89
424,Сарсекеева Алёна Никитична,462,11и,4,Сарсекеева_АН,j3A0bBOV
425,Аковецкий Антон Евгеньевич,500,8б,4,Аковецкий_АЕ,eQ6JWi4U
426,Аратский Станислав Борисович,351,9и,2,Аратский_СБ,lUWinbV6
427,Чужриков Пётр Денисович,200,9в,3,Чужриков_ПД,YO2g08Kx
428,Никитшин Алексей Кириллович,111,11и,3,Никитшин_АК,N4GknlmS
429,Симендяев Василий Алексиевич,45,8д,4,Симендяев_ВА,7vModD6R
430,Ошитков Максим Сергеевич,151,10г,4,Ошитков_МС,4UZ3EwOe
431,Юрасов Евгений Романович,338,9и,3,Юрасов_ЕР,1GCbwXw3
432,Головяшин Павел Юриевич,179,7г,5,Головяшин_ПЮ,BWKMEfQd
433,Манжурина Екатерина Сергеевна,219,7т,3,Манжурина_ЕС,iugVe8c9
434,Никурашин Олег Евгеньевич,291,11х,2,Никурашин_ОЕ,83OsUTnJ
435,Бехтерев Федор Вадимович,137,9х,3,Бехтерев_ФВ,LwRbQGBk
436,Годлевская Катерина Дмитриевна,403,11г,3,Годлевская_КД,nezIZM9h
437,Акиярова Алина Эдуардовна,9,11а,4,Акиярова_АЭ,oK82NdgV
438,Милина Алена Петровна,359,8г,3,Милина_АП,X4oeRF2G
439,Воловин Борис Викторович,350,7т,2,Воловин_БВ,DhL0Wd0I
440,Туморина Ксения Федоровна,133,8б,5,Туморина_КФ,NIKQeDNr
441,Желейков Вячеслав Яковлевич,199,8г,3,Желейков_ВЯ,eaBSksXR
442,Шишорнина Екатерина Алексеевна,183,8т,3,Шишорнина_ЕА,Cn9qFW4s
443,Юумогулова Виолетта Игоревна,311,10х,3,Юумогулова_ВИ,ly8BcB1V
444,Рецков Денис Денисович,85,10д,2,Рецков_ДД,2VpBPwPd
445,Химунина Елизавета Ивановна,392,7д,2,Химунина_ЕИ,kvnnNPao
446,Кобрянов Александр Алексиевич,455,7т,2,Кобрянов_АА,FqsvJfHx
447,Бирылов Тарас Данилович,243,11а,3,Бирылов_ТД,zVAQV4be
448,Туфатулин Ярослав Леонидович,485,8х,4,Туфатулин_ЯЛ,7BQobbu0
449,Долбишев Николай Аркадиевич,292,10б,5,Долбишев_НА,TupR2PYi
450,Махтумова Алёна Эдуардовна,186,10б,4,Махтумова_АЭ,FssiX6cy
451,Нарзаркин Алексей Романович,423,10т,2,Нарзаркин_АР,JQnqbEzG
452,Куранина Алена Леонидовна,196,9б,4,Куранина_АЛ,kWJ4aiSb
453,Ситюков Аркадий Евгеньевич,32,10в,3,Ситюков_АЕ,zXRcxSk0
454,Мизюрова Алиса Никитична,176,7г,4,Мизюрова_АН,xDycdJ0s
455,Пандурова Алиса Дмитриевна,130,9б,2,Пандурова_АД,9NkIDdCd
456,Жилейкин Борис Тимофеевич,91,7в,2,Жилейкин_БТ,rGngtISN
457,Корпункова Виолетта Сергеевна,83,11а,3,Корпункова_ВС,yfSqiqJq
458,Пашохонова Анастасия Федоровна,467,9в,4,Пашохонова_АФ,mZnZ3XW3
459,Сузальцева Тамара Михайловна,357,8х,4,Сузальцева_ТМ,2Rt6DzHR
460,Чиличкина Светлана Яковлевна,5,8в,5,Чиличкина_СЯ,pHVCvaCT
461,Шантыкова Карина Максимовна,198,10д,3,Шантыкова_КМ,k5clnoho
462,Недосекин Владислав Яковлевич,457,10а,4,Недосекин_ВЯ,DfVu0mP0
463,Максимкин Федор Фёдорович,172,10г,2,Максимкин_ФФ,uc1WN4tj
464,Матбиюшина Виктория Игоревна,237,8д,2,Матбиюшина_ВИ,ZGs5IGtZ
465,Шишкунов Герасим Юрьевич,110,8т,4,Шишкунов_ГЮ,mEcT4eMv
466,Сухинин Георгий Алексиевич,475,10х,4,Сухинин_ГА,Ir2ypPOX
467,Бисеева Полина Романовна,48,7д,5,Бисеева_ПР,0yZmDLnr
468,Жукулов Михаил Денисович,60,11г,3,Жукулов_МД,ilG5zgOM
469,Тоняев Герасим Петрович,378,9т,5,Тоняев_ГП,3t0HsEEM
470,Шушенкова Алёна Олеговна,36,7и,2,Шушенкова_АО,bpKRbwp4
471,Разроев Дмитрий Павлович,59,9а,2,Разроев_ДП,xaZpsZfY
472,Баззаев Анатолий Данилович,339,9д,2,Баззаев_АД,0I1okt71
473,Цекова Алла Олеговна,50,8д,2,Цекова_АО,wUoJUHfI
474,Аборонова Алиса Алексеевна,444,7г,5,Аборонова_АА,xlN49N5p
475,Ягловская Ева Олеговна,181,8в,4,Ягловская_ЕО,gAAhq1F6
476,Шароварова Яна Романовна,175,8а,4,Шароварова_ЯР,qu5RdjCj
477,Общев Яков Викторович,466,8а,4,Общев_ЯВ,jlZWviy0
478,Ойзерская Катерина Эдуардовна,120,7х,2,Ойзерская_КЭ,uhersMIi
479,Прусский Ярослав Иванович,479,11б,2,Прусский_ЯИ,sKCpzK72
480,Лабинов Павел Алексеевич,272,7б,5,Лабинов_ПА,kUNcSruk
481,Покровов Эдуард Павлович,312,8б,2,Покровов_ЭП,BkQcF0xm
482,Мачехин Эдуард Данилович,19,7д,3,Мачехин_ЭД,Qnw1WXxV
483,Кодорская Раиса Ивановна,27,11б,3,Кодорская_РИ,NvGIjazJ
484,Кондраева Марина Ивановна,469,9д,3,Кондраева_МИ,cNjjzLeZ
485,Бульенков Валентин Иванович,136,10т,4,Бульенков_ВИ,JtKukL9C
486,Тагакова Вероника Яковлевна,393,8т,4,Тагакова_ВЯ,Wr9snoEM
487,Гершанова Любовь Евгеньевна,383,11т,5,Гершанова_ЛЕ,wcDefRZ7
488,Салина Алена Егоровна,73,11в,5,Салина_АЕ,2EPvLoOh
489,Фрумова Зинаида Аркадьевна,78,8а,4,Фрумова_ЗА,mBKInu0m
490,Хорняков Борис Борисович,13,8г,2,Хорняков_ББ,m3tt6jFV
491,Гдагазина Лиза Василевна,212,9т,5,Гдагазина_ЛВ,Zcv7lJJa
492,Агаршев Ярослав Михаилович,276,9т,2,Агаршев_ЯМ,VHcAqObf
493,Корюшин Пётр Антонович,326,8х,2,Корюшин_ПА,kRGVvWLW
494,Калаев Пётр Алексиевич,68,8а,3,Калаев_ПА,ejUlkyuG
495,Ккаталкина Виолетта Егоровна,53,7б,2,Ккаталкина_ВЕ,wh01SNLh
496,Рачнов Герасим Алексеевич,103,10а,5,Рачнов_ГА,zRNQFe4C
497,Миндубаева Людмила Леонидовна,477,11и,2,Миндубаева_ЛЛ,H0b8KQIm
498,Агафьева Вера Ивановна,352,11х,3,Агафьева_ВИ,PZ8FPK5O
499,Житин Эдуард Адамович,481,9а,5,Житин_ЭА,rktEWTJ7
